I'll help you implement the necessary changes to fix the `parse_duration()` function for negative durations. Let's start by exploring the repository structure and understanding the problem.

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">find /testbed -type f -name "*.py" | grep -E "(dateparse|duration)" | head -20</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>/testbed/tests/model_fields/test_durationfield.py
/testbed/tests/forms_tests/field_tests/test_durationfield.py
/testbed/tests/utils_tests/test_duration.py
/testbed/tests/utils_tests/test_dateparse.py
/testbed/django/utils/dateparse.py
/testbed/django/utils/duration.py</function_results>

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here're the files and directories up to 2 levels deep in /testbed, excluding hidden items and node_modules:
312M	/testbed
18K	/testbed/tests/model_regress
87K	/testbed/tests/modeladmin
106K	/testbed/tests/multiple_database
6.0K	/testbed/tests/mutually_referential
15K	/testbed/tests/nested_foreign_keys
4.5K	/testbed/tests/no_models
8.5K	/testbed/tests/null_fk
7.5K	/testbed/tests/null_fk_ordering
8.0K	/testbed/tests/null_queries
29K	/testbed/tests/one_to_one
13K	/testbed/tests/or_lookups
11K	/testbed/tests/order_with_respect_to
20K	/testbed/tests/ordering
22K	/testbed/tests/pagination
203K	/testbed/tests/postgres_tests
88K	/testbed/tests/prefetch_related
6.5K	/testbed/tests/project_template
6.0K	/testbed/tests/properties
16K	/testbed/tests/proxy_model_inheritance
30K	/testbed/tests/proxy_models
218K	/testbed/tests/queries
16K	/testbed/tests/queryset_pickle
20K	/testbed/tests/raw_query
8.5K	/testbed/tests/redirects_tests
46K	/testbed/tests/requests
6.0K	/testbed/tests/requirements
7.0K	/testbed/tests/reserved_names
8.0K	/testbed/tests/resolve_url
19K	/testbed/tests/responses
7.0K	/testbed/tests/reverse_lookup
19K	/testbed/tests/runtests.py
6.0K	/testbed/tests/save_delete_hooks
131K	/testbed/tests/schema
24K	/testbed/tests/select_for_update
17K	/testbed/tests/select_related
18K	/testbed/tests/select_related_onetoone
17K	/testbed/tests/select_related_regress
83K	/testbed/tests/serializers
48K	/testbed/tests/servers
39K	/testbed/tests/sessions_tests
26K	/testbed/tests/settings_tests
6.5K	/testbed/tests/shell
25K	/testbed/tests/shortcuts
17K	/testbed/tests/signals
7.0K	/testbed/tests/signed_cookies_tests
9.5K	/testbed/tests/signing
44K	/testbed/tests/sitemaps_tests
14K	/testbed/tests/sites_framework
17K	/testbed/tests/sites_tests
191K	/testbed/tests/staticfiles_tests
6.5K	/testbed/tests/str
8.0K	/testbed/tests/string_lookup
6.5K	/testbed/tests/swappable_models
43K	/testbed/tests/syndication_tests
84K	/testbed/tests/template_backends
30K	/testbed/tests/template_loader
629K	/testbed/tests/template_tests
30K	/testbed/tests/templates
61K	/testbed/tests/test_client
86K	/testbed/tests/test_client_regress
5.0K	/testbed/tests/test_exceptions
44K	/testbed/tests/test_runner
30K	/testbed/tests/test_runner_apps
1.0K	/testbed/tests/test_sqlite.py
79K	/testbed/tests/test_utils
61K	/testbed/tests/timezones
12K	/testbed/tests/transaction_hooks
27K	/testbed/tests/transactions
10K	/testbed/tests/unmanaged_models
14K	/testbed/tests/update
15K	/testbed/tests/update_only_fields
20K	/testbed/tests/urlpatterns
116K	/testbed/tests/urlpatterns_reverse
512	/testbed/tests/urls.py
39K	/testbed/tests/user_commands
359K	/testbed/tests/utils_tests
34K	/testbed/tests/validation
30K	/testbed/tests/validators
5.5K	/testbed/tests/version
328K	/testbed/tests/view_tests
9.5K	/testbed/tests/wsgi
1.5K	/testbed/tox.ini
</function_results>

Now let's look at the specific file mentioned in the problem statement:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/django/utils/dateparse.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/django/utils/dateparse.py with line numbers:
     1	"""Functions to parse datetime objects."""
     2	
     3	# We're using regular expressions rather than time.strptime because:
     4	# - They provide both validation and parsing.
     5	# - They're more flexible for datetimes.
     6	# - The date/datetime/time constructors produce friendlier error messages.
     7	
     8	import datetime
     9	import re
    10	
    11	from django.utils.timezone import get_fixed_timezone, utc
    12	
    13	date_re = re.compile(
    14	    r'(?P<year>\d{4})-(?P<month>\d{1,2})-(?P<day>\d{1,2})$'
    15	)
    16	
    17	time_re = re.compile(
    18	    r'(?P<hour>\d{1,2}):(?P<minute>\d{1,2})'
    19	    r'(?::(?P<second>\d{1,2})(?:\.(?P<microsecond>\d{1,6})\d{0,6})?)?'
    20	)
    21	
    22	datetime_re = re.compile(
    23	    r'(?P<year>\d{4})-(?P<month>\d{1,2})-(?P<day>\d{1,2})'
    24	    r'[T ](?P<hour>\d{1,2}):(?P<minute>\d{1,2})'
    25	    r'(?::(?P<second>\d{1,2})(?:\.(?P<microsecond>\d{1,6})\d{0,6})?)?'
    26	    r'(?P<tzinfo>Z|[+-]\d{2}(?::?\d{2})?)?$'
    27	)
    28	
    29	standard_duration_re = re.compile(
    30	    r'^'
    31	    r'(?:(?P<days>-?\d+) (days?, )?)?'
    32	    r'((?:(?P<hours>-?\d+):)(?=\d+:\d+))?'
    33	    r'(?:(?P<minutes>-?\d+):)?'
    34	    r'(?P<seconds>-?\d+)'
    35	    r'(?:\.(?P<microseconds>\d{1,6})\d{0,6})?'
    36	    r'$'
    37	)
    38	
    39	# Support the sections of ISO 8601 date representation that are accepted by
    40	# timedelta
    41	iso8601_duration_re = re.compile(
    42	    r'^(?P<sign>[-+]?)'
    43	    r'P'
    44	    r'(?:(?P<days>\d+(.\d+)?)D)?'
    45	    r'(?:T'
    46	    r'(?:(?P<hours>\d+(.\d+)?)H)?'
    47	    r'(?:(?P<minutes>\d+(.\d+)?)M)?'
    48	    r'(?:(?P<seconds>\d+(.\d+)?)S)?'
    49	    r')?'
    50	    r'$'
    51	)
    52	
    53	# Support PostgreSQL's day-time interval format, e.g. "3 days 04:05:06". The
    54	# year-month and mixed intervals cannot be converted to a timedelta and thus
    55	# aren't accepted.
    56	postgres_interval_re = re.compile(
    57	    r'^'
    58	    r'(?:(?P<days>-?\d+) (days? ?))?'
    59	    r'(?:(?P<sign>[-+])?'
    60	    r'(?P<hours>\d+):'
    61	    r'(?P<minutes>\d\d):'
    62	    r'(?P<seconds>\d\d)'
    63	    r'(?:\.(?P<microseconds>\d{1,6}))?'
    64	    r')?$'
    65	)
    66	
    67	
    68	def parse_date(value):
    69	    """Parse a string and return a datetime.date.
    70	
    71	    Raise ValueError if the input is well formatted but not a valid date.
    72	    Return None if the input isn't well formatted.
    73	    """
    74	    match = date_re.match(value)
    75	    if match:
    76	        kw = {k: int(v) for k, v in match.groupdict().items()}
    77	        return datetime.date(**kw)
    78	
    79	
    80	def parse_time(value):
    81	    """Parse a string and return a datetime.time.
    82	
    83	    This function doesn't support time zone offsets.
    84	
    85	    Raise ValueError if the input is well formatted but not a valid time.
    86	    Return None if the input isn't well formatted, in particular if it
    87	    contains an offset.
    88	    """
    89	    match = time_re.match(value)
    90	    if match:
    91	        kw = match.groupdict()
    92	        kw['microsecond'] = kw['microsecond'] and kw['microsecond'].ljust(6, '0')
    93	        kw = {k: int(v) for k, v in kw.items() if v is not None}
    94	        return datetime.time(**kw)
    95	
    96	
    97	def parse_datetime(value):
    98	    """Parse a string and return a datetime.datetime.
    99	
   100	    This function supports time zone offsets. When the input contains one,
   101	    the output uses a timezone with a fixed offset from UTC.
   102	
   103	    Raise ValueError if the input is well formatted but not a valid datetime.
   104	    Return None if the input isn't well formatted.
   105	    """
   106	    match = datetime_re.match(value)
   107	    if match:
   108	        kw = match.groupdict()
   109	        kw['microsecond'] = kw['microsecond'] and kw['microsecond'].ljust(6, '0')
   110	        tzinfo = kw.pop('tzinfo')
   111	        if tzinfo == 'Z':
   112	            tzinfo = utc
   113	        elif tzinfo is not None:
   114	            offset_mins = int(tzinfo[-2:]) if len(tzinfo) > 3 else 0
   115	            offset = 60 * int(tzinfo[1:3]) + offset_mins
   116	            if tzinfo[0] == '-':
   117	                offset = -offset
   118	            tzinfo = get_fixed_timezone(offset)
   119	        kw = {k: int(v) for k, v in kw.items() if v is not None}
   120	        kw['tzinfo'] = tzinfo
   121	        return datetime.datetime(**kw)
   122	
   123	
   124	def parse_duration(value):
   125	    """Parse a duration string and return a datetime.timedelta.
   126	
   127	    The preferred format for durations in Django is '%d %H:%M:%S.%f'.
   128	
   129	    Also supports ISO 8601 representation and PostgreSQL's day-time interval
   130	    format.
   131	    """
   132	    match = (
   133	        standard_duration_re.match(value) or
   134	        iso8601_duration_re.match(value) or
   135	        postgres_interval_re.match(value)
   136	    )
   137	    if match:
   138	        kw = match.groupdict()
   139	        days = datetime.timedelta(float(kw.pop('days', 0) or 0))
   140	        sign = -1 if kw.pop('sign', '+') == '-' else 1
   141	        if kw.get('microseconds'):
   142	            kw['microseconds'] = kw['microseconds'].ljust(6, '0')
   143	        if kw.get('seconds') and kw.get('microseconds') and kw['seconds'].startswith('-'):
   144	            kw['microseconds'] = '-' + kw['microseconds']
   145	        kw = {k: float(v) for k, v in kw.items() if v is not None}
   146	        return days + sign * datetime.timedelta(**kw)
   147	</function_results>

Now let's look at the existing tests to understand how the duration parsing works and what the issue is:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/tests/utils_tests/test_dateparse.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/tests/utils_tests/test_dateparse.py with line numbers:
     1	import unittest
     2	from datetime import date, datetime, time, timedelta
     3	
     4	from django.utils.dateparse import (
     5	    parse_date, parse_datetime, parse_duration, parse_time,
     6	)
     7	from django.utils.timezone import get_fixed_timezone
     8	
     9	
    10	class DateParseTests(unittest.TestCase):
    11	
    12	    def test_parse_date(self):
    13	        # Valid inputs
    14	        self.assertEqual(parse_date('2012-04-23'), date(2012, 4, 23))
    15	        self.assertEqual(parse_date('2012-4-9'), date(2012, 4, 9))
    16	        # Invalid inputs
    17	        self.assertIsNone(parse_date('20120423'))
    18	        with self.assertRaises(ValueError):
    19	            parse_date('2012-04-56')
    20	
    21	    def test_parse_time(self):
    22	        # Valid inputs
    23	        self.assertEqual(parse_time('09:15:00'), time(9, 15))
    24	        self.assertEqual(parse_time('10:10'), time(10, 10))
    25	        self.assertEqual(parse_time('10:20:30.400'), time(10, 20, 30, 400000))
    26	        self.assertEqual(parse_time('4:8:16'), time(4, 8, 16))
    27	        # Invalid inputs
    28	        self.assertIsNone(parse_time('091500'))
    29	        with self.assertRaises(ValueError):
    30	            parse_time('09:15:90')
    31	
    32	    def test_parse_datetime(self):
    33	        valid_inputs = (
    34	            ('2012-04-23T09:15:00', datetime(2012, 4, 23, 9, 15)),
    35	            ('2012-4-9 4:8:16', datetime(2012, 4, 9, 4, 8, 16)),
    36	            ('2012-04-23T09:15:00Z', datetime(2012, 4, 23, 9, 15, 0, 0, get_fixed_timezone(0))),
    37	            ('2012-4-9 4:8:16-0320', datetime(2012, 4, 9, 4, 8, 16, 0, get_fixed_timezone(-200))),
    38	            ('2012-04-23T10:20:30.400+02:30', datetime(2012, 4, 23, 10, 20, 30, 400000, get_fixed_timezone(150))),
    39	            ('2012-04-23T10:20:30.400+02', datetime(2012, 4, 23, 10, 20, 30, 400000, get_fixed_timezone(120))),
    40	            ('2012-04-23T10:20:30.400-02', datetime(2012, 4, 23, 10, 20, 30, 400000, get_fixed_timezone(-120))),
    41	        )
    42	        for source, expected in valid_inputs:
    43	            with self.subTest(source=source):
    44	                self.assertEqual(parse_datetime(source), expected)
    45	
    46	        # Invalid inputs
    47	        self.assertIsNone(parse_datetime('20120423091500'))
    48	        with self.assertRaises(ValueError):
    49	            parse_datetime('2012-04-56T09:15:90')
    50	
    51	
    52	class DurationParseTests(unittest.TestCase):
    53	
    54	    def test_parse_python_format(self):
    55	        timedeltas = [
    56	            timedelta(days=4, minutes=15, seconds=30, milliseconds=100),  # fractions of seconds
    57	            timedelta(hours=10, minutes=15, seconds=30),  # hours, minutes, seconds
    58	            timedelta(days=4, minutes=15, seconds=30),  # multiple days
    59	            timedelta(days=1, minutes=00, seconds=00),  # single day
    60	            timedelta(days=-4, minutes=15, seconds=30),  # negative durations
    61	            timedelta(minutes=15, seconds=30),  # minute & seconds
    62	            timedelta(seconds=30),  # seconds
    63	        ]
    64	        for delta in timedeltas:
    65	            with self.subTest(delta=delta):
    66	                self.assertEqual(parse_duration(format(delta)), delta)
    67	
    68	    def test_parse_postgresql_format(self):
    69	        test_values = (
    70	            ('1 day', timedelta(1)),
    71	            ('1 day 0:00:01', timedelta(days=1, seconds=1)),
    72	            ('1 day -0:00:01', timedelta(days=1, seconds=-1)),
    73	            ('-1 day -0:00:01', timedelta(days=-1, seconds=-1)),
    74	            ('-1 day +0:00:01', timedelta(days=-1, seconds=1)),
    75	            ('4 days 0:15:30.1', timedelta(days=4, minutes=15, seconds=30, milliseconds=100)),
    76	            ('4 days 0:15:30.0001', timedelta(days=4, minutes=15, seconds=30, microseconds=100)),
    77	            ('-4 days -15:00:30', timedelta(days=-4, hours=-15, seconds=-30)),
    78	        )
    79	        for source, expected in test_values:
    80	            with self.subTest(source=source):
    81	                self.assertEqual(parse_duration(source), expected)
    82	
    83	    def test_seconds(self):
    84	        self.assertEqual(parse_duration('30'), timedelta(seconds=30))
    85	
    86	    def test_minutes_seconds(self):
    87	        self.assertEqual(parse_duration('15:30'), timedelta(minutes=15, seconds=30))
    88	        self.assertEqual(parse_duration('5:30'), timedelta(minutes=5, seconds=30))
    89	
    90	    def test_hours_minutes_seconds(self):
    91	        self.assertEqual(parse_duration('10:15:30'), timedelta(hours=10, minutes=15, seconds=30))
    92	        self.assertEqual(parse_duration('1:15:30'), timedelta(hours=1, minutes=15, seconds=30))
    93	        self.assertEqual(parse_duration('100:200:300'), timedelta(hours=100, minutes=200, seconds=300))
    94	
    95	    def test_days(self):
    96	        self.assertEqual(parse_duration('4 15:30'), timedelta(days=4, minutes=15, seconds=30))
    97	        self.assertEqual(parse_duration('4 10:15:30'), timedelta(days=4, hours=10, minutes=15, seconds=30))
    98	
    99	    def test_fractions_of_seconds(self):
   100	        test_values = (
   101	            ('15:30.1', timedelta(minutes=15, seconds=30, milliseconds=100)),
   102	            ('15:30.01', timedelta(minutes=15, seconds=30, milliseconds=10)),
   103	            ('15:30.001', timedelta(minutes=15, seconds=30, milliseconds=1)),
   104	            ('15:30.0001', timedelta(minutes=15, seconds=30, microseconds=100)),
   105	            ('15:30.00001', timedelta(minutes=15, seconds=30, microseconds=10)),
   106	            ('15:30.000001', timedelta(minutes=15, seconds=30, microseconds=1)),
   107	        )
   108	        for source, expected in test_values:
   109	            with self.subTest(source=source):
   110	                self.assertEqual(parse_duration(source), expected)
   111	
   112	    def test_negative(self):
   113	        test_values = (
   114	            ('-4 15:30', timedelta(days=-4, minutes=15, seconds=30)),
   115	            ('-172800', timedelta(days=-2)),
   116	            ('-15:30', timedelta(minutes=-15, seconds=30)),
   117	            ('-1:15:30', timedelta(hours=-1, minutes=15, seconds=30)),
   118	            ('-30.1', timedelta(seconds=-30, milliseconds=-100)),
   119	        )
   120	        for source, expected in test_values:
   121	            with self.subTest(source=source):
   122	                self.assertEqual(parse_duration(source), expected)
   123	
   124	    def test_iso_8601(self):
   125	        test_values = (
   126	            ('P4Y', None),
   127	            ('P4M', None),
   128	            ('P4W', None),
   129	            ('P4D', timedelta(days=4)),
   130	            ('P0.5D', timedelta(hours=12)),
   131	            ('PT5H', timedelta(hours=5)),
   132	            ('PT5M', timedelta(minutes=5)),
   133	            ('PT5S', timedelta(seconds=5)),
   134	            ('PT0.000005S', timedelta(microseconds=5)),
   135	        )
   136	        for source, expected in test_values:
   137	            with self.subTest(source=source):
   138	                self.assertEqual(parse_duration(source), expected)
   139	</function_results>

Now let's examine the problem more closely. The issue is in the `standard_duration_re` regex on line 32. Let's look at the specific line:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">view</antml:parameter>
<antml:parameter name="path">/testbed/django/utils/dateparse.py</antml:parameter>
<antml:parameter name="view_range">[29, 37]</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>Here's the content of /testbed/django/utils/dateparse.py with line numbers (which has a total of 147 lines) with view_range=[29, 37]:
    29	standard_duration_re = re.compile(
    30	    r'^'
    31	    r'(?:(?P<days>-?\d+) (days?, )?)?'
    32	    r'((?:(?P<hours>-?\d+):)(?=\d+:\d+))?'
    33	    r'(?:(?P<minutes>-?\d+):)?'
    34	    r'(?P<seconds>-?\d+)'
    35	    r'(?:\.(?P<microseconds>\d{1,6})\d{0,6})?'
    36	    r'$'
    37	)
</function_results>

The problem is in line 32. The lookahead `(?=\d+:\d+)` doesn't account for negative signs in minutes and seconds. According to the problem statement, it should be `(?=-?\d+:-?\d+)`.

Let's first create a test to reproduce the issue:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">create</antml:parameter>
<antml:parameter name="path">/testbed/test_negative_duration_bug.py</antml:parameter>
<antml:parameter name="file_text">#!/usr/bin/env python3

"""Test script to reproduce the negative duration parsing bug."""

from django.utils.dateparse import parse_duration
from datetime import timedelta

def test_negative_durations():
    """Test cases that should work but currently fail due to the regex bug."""
    
    # Test cases that should work but might fail due to the bug
    test_cases = [
        # Format: (input_string, expected_timedelta_or_None)
        ('-1:-15:-30', timedelta(hours=-1, minutes=-15, seconds=-30)),  # This should fail with current regex
        ('-2:-30:-45', timedelta(hours=-2, minutes=-30, seconds=-45)),  # This should fail with current regex
        ('1:-15:30', timedelta(hours=1, minutes=-15, seconds=30)),      # This should fail with current regex
        ('-1:15:-30', timedelta(hours=-1, minutes=15, seconds=-30)),    # This should fail with current regex
        
        # These should work with current regex
        ('-1:15:30', timedelta(hours=-1, minutes=15, seconds=30)),
        ('1:15:30', timedelta(hours=1, minutes=15, seconds=30)),
        ('-15:30', timedelta(minutes=-15, seconds=30)),
        ('15:30', timedelta(minutes=15, seconds=30)),
        ('-30', timedelta(seconds=-30)),
        ('30', timedelta(seconds=30)),
    ]
    
    print("Testing negative duration parsing...")
    print("=" * 50)
    
    for input_str, expected in test_cases:
        try:
            result = parse_duration(input_str)
            if result == expected:
                print(f"✓ PASS: '{input_str}' -> {result}")
            elif result is None:
                print(f"✗ FAIL: '{input_str}' -> None (expected {expected})")
            else:
                print(f"✗ FAIL: '{input_str}' -> {result} (expected {expected})")
        except Exception as e:
            print(f"✗ ERROR: '{input_str}' -> Exception: {e}")

if __name__ == '__main__':
    test_negative_durations()
</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>New file created successfully at /testbed/test_negative_duration_bug.py</function_results>

<antml:function_calls>
<antml:invoke name="bash">
<antml:parameter name="command">cd /testbed && python test_negative_duration_bug.py</antml:parameter>
</antml:invoke>
</antml:function_calls>
<function_results>
<output>Testing negative duration parsing...
==================================================</output>
<error>Traceback (most recent call last):
  File "test_negative_duration_bug.py", line 37, in test_negative_durations
    print(f"\u2717 FAIL: '{input_str}' -> None (expected {expected})")
UnicodeEncodeError: 'ascii' codec can't encode character '\u2717' in position 0: ordinal not in range(128)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "test_negative_duration_bug.py", line 44, in <module>
    test_negative_durations()
  File "test_negative_duration_bug.py", line 41, in test_negative_durations
    print(f"\u2717 ERROR: '{input_str}' -> Exception: {e}")
UnicodeEncodeError: 'ascii' codec can't encode character '\u2717' in position 0: ordinal not in range(128)</error>
</function_results>

Let me fix the unicode issue:

<antml:function_calls>
<antml:invoke name="str_replace_based_edit_tool">
<antml:parameter name="command">str_replace</antml:parameter>
<antml:parameter name="path">/testbed/test_negative_duration_bug.py</antml:parameter>
<antml:parameter name="old_str">        try:
            result = parse_duration(input_str)
            if result == expected:
